# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
145 10000000 -60 -120 17.9749 20 12.5 20 0 90
146 10000000 -60 -100 18.2728 20 12.5 20 0 90
147 10000000 -60 -80 17.6935 20 12.5 20 0 90
148 10000000 -60 -60 16.2657 20 12.5 20 0 90
149 10000000 -60 -40 14.5237 20 12.5 20 0 90
150 10000000 -60 -20 13.0264 20 12.5 20 0 90
151 10000000 -60 0 11.5364 20 12.5 20 0 90
152 10000000 -60 20 9.91042 20 12.5 20 0 90
153 10000000 -60 40 8.66971 20 12.5 20 0 90
154 10000000 -60 60 8.29518 20 12.5 20 0 90
155 10000000 -60 80 8.47014 20 12.5 20 0 90
156 10000000 -60 100 9.08456 20 12.5 20 0 90
157 10000000 -60 120 9.93073 20 12.5 20 0 90
158 10000000 -60 140 10.7533 20 12.5 20 0 90
159 10000000 -60 160 11.3925 20 12.5 20 0 90
160 10000000 -60 180 11.8217 20 12.5 20 0 90
161 10000000 -40 -200 12.8246 20 12.5 20 0 90
162 10000000 -40 -180 14.6006 20 12.5 20 0 90
163 10000000 -40 -160 16.3375 20 12.5 20 0 90
164 10000000 -40 -140 17.7419 20 12.5 20 0 90
165 10000000 -40 -120 18.8078 20 12.5 20 0 90
166 10000000 -40 -100 19.2914 20 12.5 20 0 90
167 10000000 -40 -80 18.734 20 12.5 20 0 90
168 10000000 -40 -60 17.0714 20 12.5 20 0 90
169 10000000 -40 -40 14.9814 20 12.5 20 0 90
170 10000000 -40 -20 13.2355 20 12.5 20 0 90
171 10000000 -40 0 11.8071 20 12.5 20 0 90
172 10000000 -40 20 10.5754 20 12.5 20 0 90
173 10000000 -40 40 9.69999 20 12.5 20 0 90
174 10000000 -40 60 9.38078 20 12.5 20 0 90
175 10000000 -40 80 9.49616 20 12.5 20 0 90
176 10000000 -40 100 9.91464 20 12.5 20 0 90
177 10000000 -40 120 10.541 20 12.5 20 0 90
178 10000000 -40 140 11.1781 20 12.5 20 0 90
179 10000000 -40 160 11.6919 20 12.5 20 0 90
180 10000000 -40 180 12.113 20 12.5 20 0 90
181 10000000 -20 -200 13.5161 20 12.5 20 0 90
182 10000000 -20 -180 15.2543 20 12.5 20 0 90
183 10000000 -20 -160 16.9516 20 12.5 20 0 90
184 10000000 -20 -140 18.4809 20 12.5 20 0 90
185 10000000 -20 -120 20.1575 20 12.5 20 0 90
186 10000000 -20 -100 21.43 20 12.5 20 0 90
187 10000000 -20 -80 21.0754 20 12.5 20 0 90
188 10000000 -20 -60 19.0001 20 12.5 20 0 90
189 10000000 -20 -40 16.1562 20 12.5 20 0 90
190 10000000 -20 -20 13.5279 20 12.5 20 0 90
191 10000000 -20 0 11.6232 20 12.5 20 0 90
192 10000000 -20 20 10.4629 20 12.5 20 0 90
193 10000000 -20 40 9.84648 20 12.5 20 0 90
194 10000000 -20 60 9.65361 20 12.5 20 0 90
195 10000000 -20 80 9.81254 20 12.5 20 0 90
196 10000000 -20 100 10.2941 20 12.5 20 0 90
197 10000000 -20 120 10.9317 20 12.5 20 0 90
198 10000000 -20 140 11.4916 20 12.5 20 0 90
199 10000000 -20 160 11.9369 20 12.5 20 0 90
200 10000000 -20 180 12.3449 20 12.5 20 0 90
201 10000000 0 -200 13.9402 20 12.5 20 0 90
202 10000000 0 -180 15.6928 20 12.5 20 0 90
203 10000000 0 -160 17.4647 20 12.5 20 0 90
204 10000000 0 -140 19.1981 20 12.5 20 0 90
205 10000000 0 -120 21.6004 20 12.5 20 0 90
206 10000000 0 -100 23.5216 20 12.5 20 0 90
207 10000000 0 -80 23.2308 20 12.5 20 0 90
208 10000000 0 -60 20.7535 20 12.5 20 0 90
209 10000000 0 -40 17.0974 20 12.5 20 0 90
210 10000000 0 -20 13.4356 20 12.5 20 0 90
211 10000000 0 0 10.9349 20 12.5 20 0 90
212 10000000 0 20 9.84724 20 12.5 20 0 90
213 10000000 0 40 9.58195 20 12.5 20 0 90
214 10000000 0 60 9.66614 20 12.5 20 0 90
215 10000000 0 80 9.96662 20 12.5 20 0 90
216 10000000 0 100 10.5674 20 12.5 20 0 90
217 10000000 0 120 11.3128 20 12.5 20 0 90
218 10000000 0 140 11.8401 20 12.5 20 0 90
219 10000000 0 160 12.18 20 12.5 20 0 90
220 10000000 0 180 12.5133 20 12.5 20 0 90
221 10000000 20 -200 13.8192 20 12.5 20 0 90
222 10000000 20 -180 15.8446 20 12.5 20 0 90
223 10000000 20 -160 18.0733 20 12.5 20 0 90
224 10000000 20 -140 20.259 20 12.5 20 0 90
225 10000000 20 -120 22.2748 20 12.5 20 0 90
226 10000000 20 -100 22.9066 20 12.5 20 0 90
227 10000000 20 -80 21.7368 20 12.5 20 0 90
228 10000000 20 -60 19.447 20 12.5 20 0 90
229 10000000 20 -40 16.4059 20 12.5 20 0 90
230 10000000 20 -20 12.9646 20 12.5 20 0 90
231 10000000 20 0 10.4269 20 12.5 20 0 90
232 10000000 20 20 9.53835 20 12.5 20 0 90
233 10000000 20 40 9.78008 20 12.5 20 0 90
234 10000000 20 60 10.2399 20 12.5 20 0 90
235 10000000 20 80 10.5885 20 12.5 20 0 90
236 10000000 20 100 11.09 20 12.5 20 0 90
237 10000000 20 120 11.8041 20 12.5 20 0 90
238 10000000 20 140 12.3339 20 12.5 20 0 90
239 10000000 20 160 12.5511 20 12.5 20 0 90
240 10000000 20 180 12.7347 20 12.5 20 0 90
241 10000000 40 -200 13.1634 20 12.5 20 0 90
242 10000000 40 -180 15.9742 20 12.5 20 0 90
243 10000000 40 -160 19.168 20 12.5 20 0 90
244 10000000 40 -140 21.3331 20 12.5 20 0 90
245 10000000 40 -120 21.7717 20 12.5 20 0 90
246 10000000 40 -100 19.8232 20 12.5 20 0 90
247 10000000 40 -80 17.0668 20 12.5 20 0 90
248 10000000 40 -60 15.2376 20 12.5 20 0 90
249 10000000 40 -40 13.8296 20 12.5 20 0 90
250 10000000 40 -20 11.8465 20 12.5 20 0 90
251 10000000 40 0 10.1077 20 12.5 20 0 90
252 10000000 40 20 9.73688 20 12.5 20 0 90
253 10000000 40 40 10.5054 20 12.5 20 0 90
254 10000000 40 60 11.2865 20 12.5 20 0 90
255 10000000 40 80 11.5413 20 12.5 20 0 90
256 10000000 40 100 11.7354 20 12.5 20 0 90
257 10000000 40 120 12.276 20 12.5 20 0 90
258 10000000 40 140 12.8284 20 12.5 20 0 90
259 10000000 40 160 13.1102 20 12.5 20 0 90
260 10000000 40 180 13.2655 20 12.5 20 0 90
261 10000000 60 -200 13.3291 20 12.5 20 0 90
262 10000000 60 -180 17.2454 20 12.5 20 0 90
263 10000000 60 -160 21.0599 20 12.5 20 0 90
264 10000000 60 -140 22.6582 20 12.5 20 0 90
265 10000000 60 -120 20.8764 20 12.5 20 0 90
266 10000000 60 -100 16.5198 20 12.5 20 0 90
267 10000000 60 -80 12.5267 20 12.5 20 0 90
268 10000000 60 -60 11.2019 20 12.5 20 0 90
269 10000000 60 -40 11.2478 20 12.5 20 0 90
270 10000000 60 -20 10.8501 20 12.5 20 0 90
271 10000000 60 0 10.0593 20 12.5 20 0 90
272 10000000 60 20 10.0494 20 12.5 20 0 90
273 10000000 60 40 10.9934 20 12.5 20 0 90
274 10000000 60 60 11.8424 20 12.5 20 0 90
275 10000000 60 80 12.0339 20 12.5 20 0 90
276 10000000 60 100 12.135 20 12.5 20 0 90
277 10000000 60 120 12.6596 20 12.5 20 0 90
278 10000000 60 140 13.3217 20 12.5 20 0 90
279 10000000 60 160 13.7532 20 12.5 20 0 90
280 10000000 60 180 13.9363 20 12.5 20 0 90
281 10000000 80 -200 15.3243 20 12.5 20 0 90
282 10000000 80 -180 19.8343 20 12.5 20 0 90
283 10000000 80 -160 22.9789 20 12.5 20 0 90
284 10000000 80 -140 23.3745 20 12.5 20 0 90
285 10000000 80 -120 20.5371 20 12.5 20 0 90
286 10000000 80 -100 15.5622 20 12.5 20 0 90
287 10000000 80 -80 11.3493 20 12.5 20 0 90
288 10000000 80 -60 9.87625 20 12.5 20 0 90
289 10000000 80 -40 10.1493 20 12.5 20 0 90
290 10000000 80 -20 10.4383 20 12.5 20 0 90
291 10000000 80 0 10.2874 20 12.5 20 0 90
292 10000000 80 20 10.3939 20 12.5 20 0 90
293 10000000 80 40 11.0575 20 12.5 20 0 90
294 10000000 80 60 11.688 20 12.5 20 0 90
295 10000000 80 80 11.9169 20 12.5 20 0 90
296 10000000 80 100 12.2903 20 12.5 20 0 90
297 10000000 80 120 13.0454 20 12.5 20 0 90
298 10000000 80 140 13.8232 20 12.5 20 0 90
299 10000000 80 160 14.3442 20 12.5 20 0 90
300 10000000 80 180 14.5166 20 12.5 20 0 90
301 10000000 100 -200 17.606 20 12.5 20 0 90
302 10000000 100 -180 21.4644 20 12.5 20 0 90
303 10000000 100 -160 23.1299 20 12.5 20 0 90
304 10000000 100 -140 22.5032 20 12.5 20 0 90
305 10000000 100 -120 19.8075 20 12.5 20 0 90
306 10000000 100 -100 15.799 20 12.5 20 0 90
307 10000000 100 -80 12.346 20 12.5 20 0 90
308 10000000 100 -60 10.6411 20 12.5 20 0 90
309 10000000 100 -40 10.41 20 12.5 20 0 90
310 10000000 100 -20 10.7081 20 12.5 20 0 90
311 10000000 100 0 10.8669 20 12.5 20 0 90
312 10000000 100 20 11.0236 20 12.5 20 0 90
313 10000000 100 40 11.344 20 12.5 20 0 90
314 10000000 100 60 11.5868 20 12.5 20 0 90
315 10000000 100 80 11.8115 20 12.5 20 0 90
316 10000000 100 100 12.4374 20 12.5 20 0 90
317 10000000 100 120 13.4667 20 12.5 20 0 90
318 10000000 100 140 14.4138 20 12.5 20 0 90
319 10000000 100 160 14.9006 20 12.5 20 0 90
320 10000000 100 180 15.0199 20 12.5 20 0 90
321 10000000 120 -200 17.6121 20 12.5 20 0 90
322 10000000 120 -180 20.5278 20 12.5 20 0 90
323 10000000 120 -160 21.3543 20 12.5 20 0 90
324 10000000 120 -140 20.7235 20 12.5 20 0 90
325 10000000 120 -120 19.0775 20 12.5 20 0 90
326 10000000 120 -100 16.5543 20 12.5 20 0 90
327 10000000 120 -80 13.9217 20 12.5 20 0 90
328 10000000 120 -60 12.0465 20 12.5 20 0 90
329 10000000 120 -40 11.3331 20 12.5 20 0 90
330 10000000 120 -20 11.5103 20 12.5 20 0 90
331 10000000 120 0 11.8535 20 12.5 20 0 90
332 10000000 120 20 12.0331 20 12.5 20 0 90
333 10000000 120 40 12.1188 20 12.5 20 0 90
334 10000000 120 60 12.1439 20 12.5 20 0 90
335 10000000 120 80 12.3098 20 12.5 20 0 90
336 10000000 120 100 12.9991 20 12.5 20 0 90
337 10000000 120 120 14.1223 20 12.5 20 0 90
338 10000000 120 140 15.0842 20 12.5 20 0 90
339 10000000 120 160 15.5439 20 12.5 20 0 90
340 10000000 120 180 15.6136 20 12.5 20 0 90
341 10000000 140 -200 16.2251 20 12.5 20 0 90
342 10000000 140 -180 18.8673 20 12.5 20 0 90
343 10000000 140 -160 20.2189 20 12.5 20 0 90
344 10000000 140 -140 20.5648 20 12.5 20 0 90
345 10000000 140 -120 19.8429 20 12.5 20 0 90
346 10000000 140 -100 18.0518 20 12.5 20 0 90
347 10000000 140 -80 15.7749 20 12.5 20 0 90
348 10000000 140 -60 13.8678 20 12.5 20 0 90
349 10000000 140 -40 12.9197 20 12.5 20 0 90
350 10000000 140 -20 12.8949 20 12.5 20 0 90
351 10000000 140 0 13.1616 20 12.5 20 0 90
352 10000000 140 20 13.2945 20 12.5 20 0 90
353 10000000 140 40 13.355 20 12.5 20 0 90
354 10000000 140 60 13.2801 20 12.5 20 0 90
355 10000000 140 80 13.3023 20 12.5 20 0 90
356 10000000 140 100 13.7751 20 12.5 20 0 90
357 10000000 140 120 14.6796 20 12.5 20 0 90
358 10000000 140 140 15.5419 20 12.5 20 0 90
359 10000000 140 160 16.016 20 12.5 20 0 90
360 10000000 140 180 16.0962 20 12.5 20 0 90
361 10000000 160 -200 17.1792 20 12.5 20 0 90
362 10000000 160 -180 19.6202 20 12.5 20 0 90
363 10000000 160 -160 21.6466 20 12.5 20 0 90
364 10000000 160 -140 22.3839 20 12.5 20 0 90
365 10000000 160 -120 21.4566 20 12.5 20 0 90
366 10000000 160 -100 19.3586 20 12.5 20 0 90
367 10000000 160 -80 16.9819 20 12.5 20 0 90
368 10000000 160 -60 15.1509 20 12.5 20 0 90
369 10000000 160 -40 14.2805 20 12.5 20 0 90
370 10000000 160 -20 14.1725 20 12.5 20 0 90
371 10000000 160 0 14.2559 20 12.5 20 0 90
372 10000000 160 20 14.3242 20 12.5 20 0 90
373 10000000 160 40 14.3386 20 12.5 20 0 90
374 10000000 160 60 14.2134 20 12.5 20 0 90
375 10000000 160 80 14.1045 20 12.5 20 0 90
376 10000000 160 100 14.321 20 12.5 20 0 90
377 10000000 160 120 14.9178 20 12.5 20 0 90
378 10000000 160 140 15.5633 20 12.5 20 0 90
379 10000000 160 160 15.9611 20 12.5 20 0 90
380 10000000 160 180 16.06 20 12.5 20 0 90
381 10000000 180 -200 20.0235 20 12.5 20 0 90
382 10000000 180 -180 21.8074 20 12.5 20 0 90
383 10000000 180 -160 23.8113 20 12.5 20 0 90
384 10000000 180 -140 24.1743 20 12.5 20 0 90
385 10000000 180 -120 22.4541 20 12.5 20 0 90
386 10000000 180 -100 19.6723 20 12.5 20 0 90
387 10000000 180 -80 16.8219 20 12.5 20 0 90
388 10000000 180 -60 15.0024 20 12.5 20 0 90
389 10000000 180 -40 14.3148 20 12.5 20 0 90
390 10000000 180 -20 14.3571 20 12.5 20 0 90
391 10000000 180 0 14.5153 20 12.5 20 0 90
392 10000000 180 20 14.6223 20 12.5 20 0 90
393 10000000 180 40 14.682 20 12.5 20 0 90
394 10000000 180 60 14.6299 20 12.5 20 0 90
395 10000000 180 80 14.553 20 12.5 20 0 90
396 10000000 180 100 14.6538 20 12.5 20 0 90
397 10000000 180 120 14.9617 20 12.5 20 0 90
398 10000000 180 140 15.3283 20 12.5 20 0 90
399 10000000 180 160 15.5928 20 12.5 20 0 90
400 10000000 180 180 15.6983 20 12.5 20 0 90
