# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
282 10000000 80 -180 32.3342599785 20 37.6657 20 0 90
283 10000000 80 -160 35.4788870239 20 34.5211 20 0 90
284 10000000 80 -140 35.8744651404 20 34.1255 20 0 90
285 10000000 80 -120 33.0370507972 20 36.9629 20 0 90
286 10000000 80 -100 28.0622106255 20 41.9378 20 0 90
287 10000000 80 -80 23.8493025938 20 46.1507 20 0 90
288 10000000 80 -60 22.3762452055 20 47.6238 20 0 90
289 10000000 80 -40 22.6493324138 20 47.3507 20 0 90
290 10000000 80 -20 22.938305894 20 47.0617 20 0 90
291 10000000 80 0 22.7873524293 20 47.2126 20 0 90
292 10000000 80 20 22.8938735877 20 47.1061 20 0 90
293 10000000 80 40 23.5575018187 20 46.4425 20 0 90
294 10000000 80 60 24.188012518 20 45.812 20 0 90
295 10000000 80 80 24.4169454061 20 45.5831 20 0 90
296 10000000 80 100 24.7903382179 20 45.2097 20 0 90
297 10000000 80 120 25.5454224886 20 44.4546 20 0 90
298 10000000 80 140 26.3231622664 20 43.6768 20 0 90
299 10000000 80 160 26.8441926368 20 43.1558 20 0 90
300 10000000 80 180 27.0165703906 20 42.9834 20 0 90
301 10000000 100 -200 30.1060320963 20 39.894 20 0 90
302 10000000 100 -180 33.9643799114 20 36.0356 20 0 90
303 10000000 100 -160 35.6298729438 20 34.3701 20 0 90
304 10000000 100 -140 35.0032242797 20 34.9968 20 0 90
305 10000000 100 -120 32.3074566676 20 37.6925 20 0 90
306 10000000 100 -100 28.2990279482 20 41.701 20 0 90
307 10000000 100 -80 24.8460417021 20 45.154 20 0 90
308 10000000 100 -60 23.1411156132 20 46.8589 20 0 90
309 10000000 100 -40 22.9100099935 20 47.09 20 0 90
310 10000000 100 -20 23.2081198913 20 46.7919 20 0 90
311 10000000 100 0 23.3668713822 20 46.6331 20 0 90
312 10000000 100 20 23.5235775828 20 46.4764 20 0 90
313 10000000 100 40 23.8440008505 20 46.156 20 0 90
314 10000000 100 60 24.0867956378 20 45.9132 20 0 90
315 10000000 100 80 24.311546425 20 45.6885 20 0 90
316 10000000 100 100 24.9373579395 20 45.0626 20 0 90
317 10000000 100 120 25.9666907675 20 44.0333 20 0 90
318 10000000 100 140 26.9137793137 20 43.0862 20 0 90
319 10000000 100 160 27.400591057 20 42.5994 20 0 90
320 10000000 100 180 27.5199336025 20 42.4801 20 0 90
321 10000000 120 -200 30.1120640934 20 39.8879 20 0 90
322 10000000 120 -180 33.0278001983 20 36.9722 20 0 90
323 10000000 120 -160 33.8543205378 20 36.1457 20 0 90
324 10000000 120 -140 33.2235014296 20 36.7765 20 0 90
325 10000000 120 -120 31.577548886 20 38.4225 20 0 90
326 10000000 120 -100 29.0543407401 20 40.9457 20 0 90
327 10000000 120 -80 26.4216792189 20 43.5783 20 0 90
328 10000000 120 -60 24.5464561102 20 45.4535 20 0 90
329 10000000 120 -40 23.8330754762 20 46.1669 20 0 90
330 10000000 120 -20 24.0103021324 20 45.9897 20 0 90
331 10000000 120 0 24.3534968522 20 45.6465 20 0 90
332 10000000 120 20 24.5331362644 20 45.4669 20 0 90
333 10000000 120 40 24.6188034047 20 45.3812 20 0 90
334 10000000 120 60 24.6439089102 20 45.3561 20 0 90
335 10000000 120 80 24.8097687347 20 45.1902 20 0 90
336 10000000 120 100 25.4991131643 20 44.5009 20 0 90
337 10000000 120 120 26.6222671169 20 43.3777 20 0 90
338 10000000 120 140 27.5842294284 20 42.4158 20 0 90
339 10000000 120 160 28.0438862738 20 41.9561 20 0 90
340 10000000 120 180 28.1135765074 20 41.8864 20 0 90
341 10000000 140 -200 28.7251242106 20 41.2749 20 0 90
342 10000000 140 -180 31.3672957427 20 38.6327 20 0 90
343 10000000 140 -160 32.7188544745 20 37.2811 20 0 90
344 10000000 140 -140 33.0648394647 20 36.9352 20 0 90
345 10000000 140 -120 32.3429138082 20 37.6571 20 0 90
346 10000000 140 -100 30.5518003696 20 39.4482 20 0 90
347 10000000 140 -80 28.2748610144 20 41.7251 20 0 90
348 10000000 140 -60 26.3677780285 20 43.6322 20 0 90
349 10000000 140 -40 25.4196943573 20 44.5803 20 0 90
350 10000000 140 -20 25.3948744015 20 44.6051 20 0 90
351 10000000 140 0 25.6615954521 20 44.3384 20 0 90
352 10000000 140 20 25.7944653964 20 44.2055 20 0 90
353 10000000 140 40 25.8549977771 20 44.145 20 0 90
354 10000000 140 60 25.7801023106 20 44.2199 20 0 90
355 10000000 140 80 25.8022637192 20 44.1977 20 0 90
356 10000000 140 100 26.2750625362 20 43.7249 20 0 90
357 10000000 140 120 27.1796344625 20 42.8204 20 0 90
358 10000000 140 140 28.0418801614 20 41.9581 20 0 90
359 10000000 140 160 28.5160141671 20 41.484 20 0 90
360 10000000 140 180 28.5961711044 20 41.4038 20 0 90
361 10000000 160 -200 29.679172191 20 40.3208 20 0 90
362 10000000 160 -180 32.1201745669 20 37.8798 20 0 90
363 10000000 160 -160 34.146552419 20 35.8534 20 0 90
364 10000000 160 -140 34.8838764989 20 35.1161 20 0 90
365 10000000 160 -120 33.9566327206 20 36.0434 20 0 90
366 10000000 160 -100 31.8586003988 20 38.1414 20 0 90
367 10000000 160 -80 29.4818649828 20 40.5181 20 0 90
368 10000000 160 -60 27.6509483028 20 42.3491 20 0 90
369 10000000 160 -40 26.7805348889 20 43.2195 20 0 90
370 10000000 160 -20 26.672508155 20 43.3275 20 0 90
371 10000000 160 0 26.7559103379 20 43.2441 20 0 90
372 10000000 160 20 26.8241986549 20 43.1758 20 0 90
373 10000000 160 40 26.8386207723 20 43.1614 20 0 90
374 10000000 160 60 26.7133522004 20 43.2866 20 0 90
375 10000000 160 80 26.6045124078 20 43.3955 20 0 90
376 10000000 160 100 26.8210045575 20 43.179 20 0 90
377 10000000 160 120 27.4178379488 20 42.5822 20 0 90
378 10000000 160 140 28.0633406539 20 41.9367 20 0 90
379 10000000 160 160 28.461138471 20 41.5389 20 0 90
380 10000000 160 180 28.5599748023 20 41.44 20 0 90
381 10000000 180 -200 32.5234870642 20 37.4765 20 0 90
382 10000000 180 -180 34.3074445038 20 35.6926 20 0 90
383 10000000 180 -160 36.3112519071 20 33.6887 20 0 90
384 10000000 180 -140 36.6743223476 20 33.3257 20 0 90
385 10000000 180 -120 34.9541186135 20 35.0459 20 0 90
386 10000000 180 -100 32.1722704864 20 37.8277 20 0 90
387 10000000 180 -80 29.3218620599 20 40.6781 20 0 90
388 10000000 180 -60 27.5023986087 20 42.4976 20 0 90
389 10000000 180 -40 26.8148365421 20 43.1852 20 0 90
390 10000000 180 -20 26.8570532681 20 43.1429 20 0 90
391 10000000 180 0 27.0152554126 20 42.9847 20 0 90
392 10000000 180 20 27.122314606 20 42.8777 20 0 90
393 10000000 180 40 27.1820290705 20 42.818 20 0 90
394 10000000 180 60 27.1299344133 20 42.8701 20 0 90
395 10000000 180 80 27.0529602742 20 42.947 20 0 90
396 10000000 180 100 27.1537883885 20 42.8462 20 0 90
397 10000000 180 120 27.461716287 20 42.5383 20 0 90
398 10000000 180 140 27.8282637253 20 42.1717 20 0 90
399 10000000 180 160 28.0928331524 20 41.9072 20 0 90
400 10000000 180 180 28.1983216717 20 41.8017 20 0 90
