# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
251 20000 40 0 10.1077 20 12.5 20 0 90
252 20000 40 20 9.73688 20 12.5 20 0 90
253 20000 40 40 10.5054 20 12.5 20 0 90
254 20000 40 60 11.2865 20 12.5 20 0 90
255 20000 40 80 11.5413 20 12.5 20 0 90
256 20000 40 100 11.7354 20 12.5 20 0 90
257 20000 40 120 12.276 20 12.5 20 0 90
258 20000 40 140 12.8284 20 12.5 20 0 90
259 20000 40 160 13.1102 20 12.5 20 0 90
260 20000 40 180 13.2655 20 12.5 20 0 90
261 20000 60 -200 13.3291 20 12.5 20 0 90
262 20000 60 -180 17.2454 20 12.5 20 0 90
263 20000 60 -160 21.0599 20 12.5 20 0 90
264 20000 60 -140 22.6582 20 12.5 20 0 90
265 20000 60 -120 20.8764 20 12.5 20 0 90
266 20000 60 -100 16.5198 20 12.5 20 0 90
267 20000 60 -80 12.5267 20 12.5 20 0 90
268 20000 60 -60 11.2019 20 12.5 20 0 90
269 20000 60 -40 11.2478 20 12.5 20 0 90
270 20000 60 -20 10.8501 20 12.5 20 0 90
271 20000 60 0 10.0593 20 12.5 20 0 90
272 20000 60 20 10.0494 20 12.5 20 0 90
273 20000 60 40 10.9934 20 12.5 20 0 90
274 20000 60 60 11.8424 20 12.5 20 0 90
275 20000 60 80 12.0339 20 12.5 20 0 90
276 20000 60 100 12.135 20 12.5 20 0 90
277 20000 60 120 12.6596 20 12.5 20 0 90
278 20000 60 140 13.3217 20 12.5 20 0 90
279 20000 60 160 13.7532 20 12.5 20 0 90
280 20000 60 180 13.9363 20 12.5 20 0 90
281 20000 80 -200 15.3243 20 12.5 20 0 90
282 20000 80 -180 19.8343 20 12.5 20 0 90
283 20000 80 -160 22.9789 20 12.5 20 0 90
284 20000 80 -140 23.3745 20 12.5 20 0 90
285 20000 80 -120 20.5371 20 12.5 20 0 90
286 20000 80 -100 15.5622 20 12.5 20 0 90
287 20000 80 -80 11.3493 20 12.5 20 0 90
288 20000 80 -60 9.87625 20 12.5 20 0 90
289 20000 80 -40 10.1493 20 12.5 20 0 90
290 20000 80 -20 10.4383 20 12.5 20 0 90
291 20000 80 0 10.2874 20 12.5 20 0 90
292 20000 80 20 10.3939 20 12.5 20 0 90
293 20000 80 40 11.0575 20 12.5 20 0 90
294 20000 80 60 11.688 20 12.5 20 0 90
295 20000 80 80 11.9169 20 12.5 20 0 90
296 20000 80 100 12.2903 20 12.5 20 0 90
297 20000 80 120 13.0454 20 12.5 20 0 90
298 20000 80 140 13.8232 20 12.5 20 0 90
299 20000 80 160 14.3442 20 12.5 20 0 90
300 20000 80 180 14.5166 20 12.5 20 0 90
301 20000 100 -200 17.606 20 12.5 20 0 90
302 20000 100 -180 21.4644 20 12.5 20 0 90
303 20000 100 -160 23.1299 20 12.5 20 0 90
304 20000 100 -140 22.5032 20 12.5 20 0 90
305 20000 100 -120 19.8075 20 12.5 20 0 90
306 20000 100 -100 15.799 20 12.5 20 0 90
307 20000 100 -80 12.346 20 12.5 20 0 90
308 20000 100 -60 10.6411 20 12.5 20 0 90
309 20000 100 -40 10.41 20 12.5 20 0 90
310 20000 100 -20 10.7081 20 12.5 20 0 90
311 20000 100 0 10.8669 20 12.5 20 0 90
312 20000 100 20 11.0236 20 12.5 20 0 90
313 20000 100 40 11.344 20 12.5 20 0 90
314 20000 100 60 11.5868 20 12.5 20 0 90
315 20000 100 80 11.8115 20 12.5 20 0 90
316 20000 100 100 12.4374 20 12.5 20 0 90
317 20000 100 120 13.4667 20 12.5 20 0 90
318 20000 100 140 14.4138 20 12.5 20 0 90
319 20000 100 160 14.9006 20 12.5 20 0 90
320 20000 100 180 15.0199 20 12.5 20 0 90
321 20000 120 -200 17.6121 20 12.5 20 0 90
322 20000 120 -180 20.5278 20 12.5 20 0 90
323 20000 120 -160 21.3543 20 12.5 20 0 90
324 20000 120 -140 20.7235 20 12.5 20 0 90
325 20000 120 -120 19.0775 20 12.5 20 0 90
326 20000 120 -100 16.5543 20 12.5 20 0 90
327 20000 120 -80 13.9217 20 12.5 20 0 90
328 20000 120 -60 12.0465 20 12.5 20 0 90
329 20000 120 -40 11.3331 20 12.5 20 0 90
330 20000 120 -20 11.5103 20 12.5 20 0 90
331 20000 120 0 11.8535 20 12.5 20 0 90
332 20000 120 20 12.0331 20 12.5 20 0 90
333 20000 120 40 12.1188 20 12.5 20 0 90
334 20000 120 60 12.1439 20 12.5 20 0 90
335 20000 120 80 12.3098 20 12.5 20 0 90
336 20000 120 100 12.9991 20 12.5 20 0 90
337 20000 120 120 14.1223 20 12.5 20 0 90
338 20000 120 140 15.0842 20 12.5 20 0 90
339 20000 120 160 15.5439 20 12.5 20 0 90
340 20000 120 180 15.6136 20 12.5 20 0 90
341 20000 140 -200 16.2251 20 12.5 20 0 90
342 20000 140 -180 18.8673 20 12.5 20 0 90
343 20000 140 -160 20.2189 20 12.5 20 0 90
344 20000 140 -140 20.5648 20 12.5 20 0 90
345 20000 140 -120 19.8429 20 12.5 20 0 90
346 20000 140 -100 18.0518 20 12.5 20 0 90
347 20000 140 -80 15.7749 20 12.5 20 0 90
348 20000 140 -60 13.8678 20 12.5 20 0 90
349 20000 140 -40 12.9197 20 12.5 20 0 90
350 20000 140 -20 12.8949 20 12.5 20 0 90
351 20000 140 0 13.1616 20 12.5 20 0 90
352 20000 140 20 13.2945 20 12.5 20 0 90
353 20000 140 40 13.355 20 12.5 20 0 90
354 20000 140 60 13.2801 20 12.5 20 0 90
355 20000 140 80 13.3023 20 12.5 20 0 90
356 20000 140 100 13.7751 20 12.5 20 0 90
357 20000 140 120 14.6796 20 12.5 20 0 90
358 20000 140 140 15.5419 20 12.5 20 0 90
359 20000 140 160 16.016 20 12.5 20 0 90
