# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
214 0.4 0 60 9.66614 20 12.5 20 0 90
215 0.4 0 80 9.96662 20 12.5 20 0 90
216 0.4 0 100 10.5674 20 12.5 20 0 90
217 0.4 0 120 11.3128 20 12.5 20 0 90
218 0.4 0 140 11.8401 20 12.5 20 0 90
219 0.4 0 160 12.18 20 12.5 20 0 90
220 0.4 0 180 12.5133 20 12.5 20 0 90
221 0.4 20 -200 13.8192 20 12.5 20 0 90
222 0.4 20 -180 15.8446 20 12.5 20 0 90
223 0.4 20 -160 18.0733 20 12.5 20 0 90
224 0.4 20 -140 20.259 20 12.5 20 0 90
225 0.4 20 -120 22.2748 20 12.5 20 0 90
226 0.4 20 -100 22.9066 20 12.5 20 0 90
227 0.4 20 -80 21.7368 20 12.5 20 0 90
228 0.4 20 -60 19.447 20 12.5 20 0 90
229 0.4 20 -40 16.4059 20 12.5 20 0 90
230 0.4 20 -20 12.9646 20 12.5 20 0 90
231 0.4 20 0 10.4269 20 12.5 20 0 90
232 0.4 20 20 9.53835 20 12.5 20 0 90
233 0.4 20 40 9.78008 20 12.5 20 0 90
234 0.4 20 60 10.2399 20 12.5 20 0 90
235 0.4 20 80 10.5885 20 12.5 20 0 90
236 0.4 20 100 11.09 20 12.5 20 0 90
237 0.4 20 120 11.8041 20 12.5 20 0 90
238 0.4 20 140 12.3339 20 12.5 20 0 90
239 0.4 20 160 12.5511 20 12.5 20 0 90
240 0.4 20 180 12.7347 20 12.5 20 0 90
241 0.4 40 -200 13.1634 20 12.5 20 0 90
242 0.4 40 -180 15.9742 20 12.5 20 0 90
243 0.4 40 -160 19.168 20 12.5 20 0 90
244 0.4 40 -140 21.3331 20 12.5 20 0 90
245 0.4 40 -120 21.7717 20 12.5 20 0 90
246 0.4 40 -100 19.8232 20 12.5 20 0 90
247 0.4 40 -80 17.0668 20 12.5 20 0 90
248 0.4 40 -60 15.2376 20 12.5 20 0 90
249 0.4 40 -40 13.8296 20 12.5 20 0 90
